Transit,2.566546,0.038,,,,0.136,
Transit,4.134444,0.052,,,,0.241,
Transit,11.094286,0.101,,,,0.36,
Transit,6.252972,0.062,,,,0.196,
Transit,16.068638,0.117,,,,0.439,
Transit,41.194912,0.22,,,,0.343,
Transit,7.1073,0.075,0.8,800,1.11,0.17,
Transit,10.7421,0.099,2.7,800,1.11,0.285,
Transit,15.274299,0.124,,800,1.11,0.196,
Transit,32.625555,0.191,,,,0.38,
Transit,91.773242,0.38,,,,0.182,
Transit,10.065275,0.074,,,0.58,0.154,
Transit,19.271566,0.114,,,0.58,0.172,
Transit,4.431222,0.054,,,,0.275,
Transit,11.379349,0.101,,,,0.342,
Transit,8.472382,0.077,,,,0.217,
Transit,60.418955,0.287,,,,0.242,
Transit,2.711506,0.04,,,,0.33,
Transit,7.21205,0.077,,,,0.313,
Transit,3.340222,0.037,,,0.59,0.199,
Transit,7.824904,0.065,,,0.59,0.114,
Transit,20.060548,0.122,,,0.59,0.183,
Transit,46.183669,0.213,,,0.59,0.198,
Transit,8.295611,0.065,,,0.56,0.14,
Transit,23.968127,0.132,,,0.56,0.178,
Transit,4.715106,0.05,,,0.7,0.126,
Transit,8.103636,0.071,,,0.7,0.186,
Transit,2.090876,0.034,,,1.06,0.154,
Transit,6.155557,0.069,,,1.06,0.213,
Transit,13.233549,0.115,,,1.06,0.274,
Transit,23.654,,0.534,,1.06,0.5,
Transit,50.447,,0.042,,1.06,0.178,
Transit,11.763051,0.095,,,0.74,0.208,
Transit,56.228098,0.268,,,0.74,0.224,
Transit,8.1453,0.08,1.6,1200,1.03,0.214,
Transit,12.3335,0.106,1.6,1200,1.03,0.25,
Transit,4.244384,0.051,,1200,1.03,0.149,
Transit,18.998355,0.138,,1200,1.03,0.248,
Transit,4.144495,0.048,,,,0.122,
Transit,7.953528,0.074,,,,0.196,
Transit,12.718092,0.094,,,,0.208,
Transit,36.065978,0.189,,,,0.229,
Transit,8.20395,0.075,,,,0.233,
Transit,14.496481,0.109,,,,0.178,
Transit,5.715442,0.062,,,0.89,0.219,
Transit,20.026218,0.142,,,0.89,0.178,
Transit,4.311792,0.05,,,,0.246,
Transit,9.767292,0.087,,,,0.183,
Transit,20.050401,0.14,,,,0.206,
Transit,7.49019,0.071,,,0.8,0.229,
Transit,17.460812,0.124,,,0.8,0.194,
Transit,36.277108,0.202,,,0.8,0.27,
Transit,4.60182,0.052,,,0.86,0.209,
Transit,11.187161,0.095,,,0.86,0.134,
Transit,3.33616,0.042,,,,0.146,
Transit,9.439452,0.084,,,,0.365,
Transit,20.477912,0.14,,,,0.352,
Transit,6.308205,0.066,,,,0.269,
Transit,16.239494,0.123,,,,0.363,
Transit,3.306539,0.035,,,,0.097,
Transit,7.113702,0.058,,,,0.135,
Transit,15.368459,0.097,,,,0.14,
Transit,6.2385,0.068,12.7,,1.19,0.232,
Transit,12.7204,0.11,4.16,,1.19,0.401,
Radial Velocity,123,,0.283,,1.19,,
Transit,4.148141,0.048,,,0.8,0.101,
Transit,7.156804,0.069,,,0.8,0.203,
Transit,17.648312,0.127,,,0.8,0.194,
Transit,4.790936,0.053,,,0.91,0.119,
Transit,16.514043,0.122,,,0.91,0.247,
Transit,30.133001,0.182,,,0.91,0.247,
Transit,99.640161,0.404,,,0.91,0.247,
Transit,6.668391,0.058,,,0.52,0.11,
Transit,10.848463,0.08,,,0.52,0.192,
Transit,3.783986,0.046,,,,0.145,
Transit,10.281951,0.089,,,,0.236,
Transit,18.119869,0.13,,,,0.283,
Transit,5.826662,0.064,,,,0.345,
Transit,12.412183,0.105,,,,0.192,
Transit,18.746477,0.139,,,,0.223,
Transit,5.714606,0.063,,,0.97,0.138,
Transit,9.946047,0.092,,,0.97,0.267,
Transit,1.620493,0.027,,,1.02,0.142,
Transit,3.38802,0.045,,,1.02,0.192,
Transit,5.839172,0.064,,,1.02,0.221,
Transit,10.681572,0.096,,,1.02,0.21,
Transit,2.382667,0.034,,,,0.233,
Transit,6.581484,0.066,,,,0.483,
Transit,24.664551,0.16,,,,0.442,
Transit,13.19722,0.103,,,0.8,0.362,
Transit,33.653079,0.193,,,0.8,0.322,
Transit,8.115317,0.079,,,,0.25,
Transit,36.924931,0.217,,,,0.241,
Transit,12.2829,0.085,0.38,,0.65,0.321,
Transit,17.2513,0.107,0.375,,0.65,0.321,
Transit,3.543919,0.039,,,0.65,0.095,
Transit,46.827915,0.22,,,0.65,0.215,
Transit,8.187399,0.075,,,0.88,0.179,
Transit,76.050178,0.332,,,0.88,0.155,
Transit,10.381227,0.088,,,0.87,0.194,
Transit,24.570858,0.156,,,0.87,0.178,
Transit,13.060855,0.108,,,,0.121,
Transit,21.853722,0.152,,,,0.146,
Transit,16.568087,0.12,,,,0.238,
Transit,47.332773,0.242,,,,0.22,
Transit,40.806231,0.249,,,1.32,0.297,
Transit,140.101261,0.566,,,1.32,0.252,
Transit,6.846262,0.069,,,1.03,0.166,
Transit,17.028937,0.127,,,1.03,0.235,
Transit,43.130617,0.236,,,1.03,0.222,
Transit,67.831024,0.319,,,1.03,0.231,
Transit,6.61833,0.071,,,0.99,0.221,
Transit,107.723601,0.457,,,0.99,0.347,
Transit,3.353728,0.037,,,0.56,0.177,
Transit,6.87745,0.06,,,0.56,0.19,
Transit,28.464515,0.154,,,0.56,0.203,
Transit,25.934138,0.18,,,,0.227,
Transit,83.446393,0.391,,,,0.302,
Transit,5.326718,0.061,,,0.98,0.22,
Transit,8.127899,0.081,,,0.98,0.151,
Transit,15.3348,0.118,9.11,,0.65,0.357,
Transit,31.3309,0.191,13.8,,0.65,0.437,
Transit,11.476094,0.107,,,,0.179,
Transit,25.262887,0.18,,,,0.158,
Transit,5.217738,0.056,,,,0.079,
Transit,7.410935,0.071,,,,0.089,
Transit,2.971353,0.038,,,0.79,0.128,
Transit,6.057342,0.061,,,0.79,0.16,
Transit,10.937304,0.091,,,0.79,0.201,
Transit,2.936532,0.037,,,,0.134,
Transit,8.014927,0.073,,,,0.177,
Transit,11.634788,0.101,,,,0.137,
Transit,33.197861,0.204,,,,0.164,
Transit,10.300682,0.098,,,1.24,0.209,
Transit,16.088134,0.132,,,1.24,0.302,
Transit,35.676062,0.224,,,1.24,0.297,
Transit,14.12841,0.119,,,1.1,0.256,
Transit,31.884,,0.052,,1.1,0.259,
Transit,48.648,,0.051,,1.1,0.25,
Transit,17.324,,0.275,,1.12,0.261,
Transit,33.006,,0.202,,1.12,0.3,
Transit,30.160546,0.207,,,,0.363,
Transit,51.078775,0.294,,,,0.32,
Transit,12.309681,0.112,,,1.1,0.323,
Transit,35.736,,0.155,,1.1,0.384,
Transit,54.414,,0.118,,1.1,0.277,
Transit,5.9123,0.062,1.51,,0.75,0.321,
Transit,8.9858,0.081,1.36,,0.75,0.303,
Transit,2.139542,0.032,,,0.91,0.129,
Transit,4.807091,0.056,,,0.91,0.179,
Transit,14.646008,0.117,,,0.98,0.252,
Transit,36.337373,0.215,,,0.98,0.474,
Transit,9.220524,0.082,,,0.97,0.09,
Transit,13.638723,0.106,,,0.97,0.107,
Transit,24.806,,0.192,,0.97,0.219,
Transit,44.347,,0.177,,0.97,0.277,
Transit,11.008151,0.082,,,,0.19,
Transit,92.743711,0.341,,,,0.162,
Transit,12.699149,0.104,,,,0.2,
Transit,37.514456,0.213,,,,0.233,
Transit,2.633867,0.036,,,0.85,0.12,
Transit,6.186676,0.064,,,0.85,0.1,
Transit,1.796302,0.027,,,,0.111,
Transit,3.468095,0.042,,,,0.122,
Transit,5.914323,0.061,,,,0.119,
Transit,29.221289,0.176,,,,0.158,
Transit,20.342199,0.145,,,,0.208,
Transit,44.851896,0.246,,,,0.291,
Transit,6.097326,0.065,,,0.89,0.149,
Transit,19.305772,0.14,,,0.89,0.254,
Transit,56.633742,0.287,,,0.89,0.238,
Transit,34.545,0.21,0.023,700,1.08,0.192,4.1
Transit,125.8518,0.51,0.42,700,1.08,1.034,0.47
Transit,66.0634,0.33,0.013,700,1.08,0.239,1.2
Transit,10.3376,0.09,0.4,1400,1,0.321,
Transit,13.2907,0.11,0.3,1400,1,0.259,
Transit,14.589347,0.11,,,,0.201,
Transit,36.77031,0.205,,,,0.241,
Transit,3.546511,0.047,,,1.03,0.193,
Transit,5.700786,0.065,,,1.03,0.168,
Transit,2.580827,0.035,,,0.88,0.118,
Transit,3.715335,0.045,,,0.88,0.131,
Transit,7.055679,0.068,,,0.88,0.199,
Transit,11.97901,0.097,,,0.88,0.238,
Transit,20.834237,0.141,,,0.88,0.21,
Transit,19.254196,0.144,,,1.01,0.274,
Transit,54.155743,0.286,,,1.01,0.342,
Transit,3.701212,0.048,,,,0.158,
Transit,6.6264,0.071,,,,0.242,
Transit,12.645164,0.099,,,,0.109,
Transit,21.526258,0.142,,,,0.104,
Transit,33.884054,0.192,,,,0.121,
Transit,10.864384,0.079,,226,0.5,0.144,
Transit,5.8416366,0.0521,,226,0.5,0.178,
Transit,19.850291,0.118,,226,0.5,0.186,
Transit,34.14211,0.169,,226,0.5,0.136,
Transit,63.33627,0.255,,226,0.5,0.161,
Transit,38.871826,0.217,,,,0.256,
Transit,74.920137,0.336,,,,0.583,
Transit,10.475464,0.08,,,0.65,0.175,
Transit,22.92881,0.136,,,0.65,0.172,
Transit,77.473633,0.305,,,0.65,0.223,
Transit,2.927128,0.04,,,0.97,0.118,
Transit,6.885875,0.07,,,0.97,0.236,
Transit,15.054786,0.118,,,0.97,0.166,
Transit,38.285489,0.22,,,0.97,0.167,
Transit,29.33434,0.18,0.036,1400,0.99,0.348,1.02
Transit,60.323105,0.3,2.01,1400,0.99,1.097,1.88
Transit,143.34394,0.5,0.073,1400,0.99,0.785,0.19
Transit,10.446347,0.094,,,0.94,0.149,
Transit,40.714955,0.232,,,0.94,0.201,
Transit,2.508553,0.036,,,0.91,0.12,
Transit,5.419026,0.06,,,0.91,0.12,
Transit,13.751243,0.112,,,0.91,0.156,
Transit,30.184104,0.193,,,,0.362,
Transit,127.282184,0.503,,,,1.111,
Transit,1.937055,0.024,,,0.59,0.079,
Transit,7.061149,0.057,,,0.59,0.102,
Transit,3.295709,0.039,,,0.8,0.255,
Transit,5.315946,0.054,,,0.8,0.194,
Transit,9.653471,0.08,,,0.8,0.245,
Transit,5.487,,0.033,,0.76,0.321,
Transit,8.291,,0.019,,0.76,0.294,
Transit,16.738661,0.121,,,0.76,0.242,
Transit,4.646186,0.05,,,0.82,0.136,
Transit,7.240193,0.067,,,0.82,0.21,
Transit,17.326644,0.12,,,0.82,0.22,
Transit,44.840975,0.227,,,0.82,0.203,
Transit,10.416,,0.01,,0.98,0.285,
Transit,13.084,,0.005,,0.98,0.25,
Transit,9.694928,0.09,,,,0.189,
Transit,15.38231,0.123,,,,0.193,
Transit,5.923653,0.059,,,,0.139,
Transit,105.356383,0.401,,,,0.224,
Transit,20.8613,0.16,,2100,1.21,0.491,
Transit,42.6318,0.26,4.7,2100,1.21,0.473,
Transit,87.648901,0.39,,2100,1.21,0.407,
Transit,13.930698,0.111,,,0.85,0.106,
Transit,56.47542,0.281,,,0.85,0.302,
Transit,92.876125,0.392,,,0.85,0.22,
Transit,9.176092,0.087,,,1.06,0.152,
Transit,19.738286,0.145,,,1.06,0.128,
Transit,1.772419,0.031,,,1.23,0.115,
Transit,19.747412,0.153,,,1.23,0.281,
Transit,14.970418,0.125,,,0.9,0.226,
Transit,32.273273,0.208,,,0.9,0.229,
Transit,2.461069,0.035,,,1.02,0.074,
Transit,5.960392,0.064,,,1.02,0.259,
Transit,96.101141,0.402,,,0.78,0.336,
Transit,265.469335,0.791,,,0.78,0.37,
Transit,2.240508,0.027,,,0.53,0.095,
Transit,6.827766,0.058,,,0.53,0.103,
Transit,5.524242,0.061,,,0.95,0.186,
Transit,8.77501,0.083,,,0.95,0.153,
Transit,4.662715,0.056,,,1.05,0.42,
Transit,11.815007,0.105,,,1.05,0.328,
Transit,4.362705,0.051,,,1.29,0.145,
Transit,6.941357,0.069,,,1.29,0.235,
Transit,31.781925,0.191,,,1.29,0.204,
Transit,5.90124,0.05,4.1,303,0.54,0.196,
Transit,8.7522,0.09,0.5,303,0.54,0.178,
Transit,22.7802,0.128,,303,0.54,0.241,
Transit,2.896,0.0323,,303,0.54,0.134,
Transit,0.74296,0.013,,303,0.54,0.072,
Transit,8.371554,0.085,,,,0.102,
Transit,17.934937,0.142,,,,0.122,
Transit,4.915379,0.057,,,1.01,0.158,
Transit,13.093921,0.11,,,1.01,0.207,
Transit,1.653888,0.027,,,0.91,0.09,
Transit,4.337234,0.051,,,0.91,0.149,
Transit,1.678327,0.028,,,1.09,0.128,
Transit,3.553822,0.046,,,1.09,0.145,
Transit,4.385315,0.05,,,0.86,0.102,
Transit,51.805612,0.26,,,0.86,0.281,
Transit,4.544439,0.053,,,0.87,0.26,
Transit,12.762172,0.105,,,0.87,0.227,
Transit,38.715185,0.22,,,0.87,0.249,
Transit,2.248329,0.032,,,0.98,0.136,
Transit,4.580358,0.051,,,0.98,0.125,
Transit,6.766888,0.066,,,0.98,0.108,
Transit,2.549575,0.029,,,0.55,0.099,
Transit,5.212333,0.047,,,0.55,0.092,
Transit,13.969457,0.09,,,0.55,0.154,
Transit,34.921,,0.09,,1.15,0.205,
Transit,71.312,,0.124,,1.15,0.482,
Transit,7.416397,0.061,,,0.53,0.125,
Transit,18.684737,0.113,,,0.53,0.172,
Transit,5.66793,0.0677,,,1.29,0.155,
Transit,13.17562,0.1189,,,1.29,0.285,
Transit,21.77596,0.1662,,,1.29,0.477,
Transit,31.7844,0.2138,,,1.29,0.359,
Transit,41.02902,0.2535,,,1.29,0.398,
Transit,8.25978,0.075,,,0.78,0.12,
Transit,15.955387,0.116,,,0.78,0.174,
Transit,8.457496,0.065,,,0.51,0.162,
Transit,17.28111,0.105,,,0.51,0.164,
Transit,32.134328,0.159,,,0.51,0.146,
Transit,7.626324,0.07,,,0.8,0.104,
Transit,15.995622,0.114,,,0.8,0.097,
Transit,34.21154,0.189,,,0.8,0.105,
Transit,12.551158,0.087,,,0.54,0.118,
Transit,24.08821,0.135,,,0.54,0.099,
Transit,5.470319,0.061,,,1,0.1,
Transit,12.758005,0.107,,,1,0.128,
Transit,25.09849,0.168,,,1,0.126,
Transit,6.562331,0.075,,,0.99,0.302,
Transit,67.844469,0.356,,,0.99,0.274,
Transit,2.024823,0.033,,,0.89,0.091,
Transit,9.600001,0.092,,,0.89,0.187,
Transit,20.678772,0.154,,,0.89,0.211,
Transit,3.292781,0.045,,,0.96,0.137,
Transit,9.693201,0.093,,,0.96,0.183,
Transit,13.726976,0.117,,,1.1,0.218,
Transit,24.310856,0.172,,,1.1,0.209,
Transit,44.431014,0.257,,,1.1,0.268,
Transit Timing Variations,9.341,,0.027,,1.1,0.139,
Transit,4.977656,0.055,,,0.84,0.127,
Transit,6.988055,0.069,,,0.84,0.103,
Transit,10.558345,0.091,,,0.84,0.104,
Transit,288.822,1.0896,0.22,1499,1.05,0.764,0.613
Transit,14.844387,0.134,,,2.11,0.226,
Transit,22.824669,0.178,,,2.11,0.301,
Transit,5.195528,0.06,,,0.94,0.105,
Transit,8.01041,0.08,,,0.94,0.152,
Transit,27.666313,0.182,,,0.94,0.165,
Transit,42.473269,0.242,,,0.94,0.178,
Transit,15.170318,0.128,,,1.13,0.201,
Transit,26.234138,0.185,,,1.13,0.175,
Transit,39.459357,0.242,,,1.13,0.222,
Transit,8.96855,0.088,,,1.04,0.215,
Transit,23.22182,0.167,,,1.04,0.18,
Transit,21.963945,0.153,,,0.9,0.233,
Transit,125.596809,0.488,,,0.9,0.263,
Transit,7.415563,0.066,,,0.59,0.066,
Transit,9.387427,0.077,,,0.59,0.107,
Transit,6.511127,0.071,,,0.97,0.237,
Transit,23.851549,0.168,,,0.97,0.274,
Transit,12.79836,0.11,,,1.04,0.176,
Transit,27.320871,0.183,,,1.04,0.156,
Transit,7.05677,0.076,,,1.15,0.136,
Transit,17.265427,0.138,,,1.15,0.119,
Transit,5.929778,0.065,,,0.97,0.17,
Transit,12.247629,0.105,,,0.97,0.175,
Transit,131.458,0.60347,0.127,1645,0.89,0.728,0.41
Transit,11.189562,0.104,,,1,0.165,
Transit,17.849,,0.019,,1,0.277,
Transit,26.136,,0.047,,1,0.25,
Transit,37.054919,0.214,,,0.89,0.273,
Transit,57.24809,0.287,,,0.89,0.285,
Transit,10.05537,0.085,,,0.79,0.077,
Transit,16.332995,0.118,,,0.79,0.111,
Transit,5.795278,0.051,,,0.54,0.079,
Transit,8.410894,0.065,,,0.54,0.123,
Transit,5.47666,0.054,,,0.65,0.164,
Transit,16.934402,0.115,,,0.65,0.117,
Transit,24.209842,0.146,,,0.65,0.111,
Transit,11.03189,0.102,,,1.05,0.13,
Transit,25.762294,0.179,,,1.05,0.242,
Transit,4.612696,0.057,,,0.97,0.14,
Transit,13.121632,0.115,,,0.97,0.161,
Transit,6.475434,0.063,,,0.78,0.164,
Transit,16.85837,0.12,,,0.78,0.238,
Transit,49.499875,0.246,,,0.78,0.306,
Transit,34.060467,0.21,,,0.95,0.243,
Transit,83.488369,0.381,,,0.95,0.254,
Transit,25.563222,0.178,,,1.07,0.315,
Transit,57.68802,0.307,,,1.07,0.384,
Transit,77.095691,0.372,,,1.07,0.358,
Transit,13.83989,0.1153,0.014,470,1.07,0.133,7.46
Transit,16.23855,0.1283,0.025,470,1.07,0.328,0.89
Transit,3.289672,0.044,,,0.95,0.147,
Transit,7.186434,0.075,,,0.95,0.187,
Transit,8.486616,0.086,,,1.07,0.129,
Transit,55.188023,0.3,,,1.07,0.225,
Transit,10.327186,0.087,,,0.77,0.079,
Transit,37.866281,0.207,,,0.77,0.129,
Transit,3.614568,0.048,,,1.23,0.103,
Transit,7.542427,0.079,,,1.23,0.151,
Transit,11.932125,0.107,,,1.23,0.183,
Transit,25.745718,0.178,,,1.2,0.138,
Transit,59.980627,0.312,,,1.2,0.192,
Transit,10.664903,0.098,,,0.99,0.182,
Transit,17.784129,0.137,,,0.99,0.146,
Transit,3.281959,0.045,,,1.05,0.13,
Transit,12.51616,0.11,,,1.05,0.16,
Transit,37.815724,0.201,,,0.75,0.116,
Transit,53.578637,0.253,,,0.75,0.107,
Transit,26.84768,0.186,,,0.71,0.291,
Transit,72.379334,0.36,,,0.71,0.346,
Transit,2.732756,0.03,,,0.54,0.101,
Transit,14.871572,0.094,,,0.54,0.126,
Transit,13.367308,0.1003,,66,0.8,0.027,
Transit,21.301886,0.1368,,66,0.8,0.066,
Transit,39.792187,0.2076,,66,0.8,0.178,
Transit Timing Variations,51.196,,,66,0.8,,
Transit,4.57953,0.054,,,0.94,0.142,
Transit,19.02293,0.14,,,0.94,0.17,
Transit,34.763278,0.2,,,0.94,0.169,
Transit,67.968015,0.313,,,0.94,0.159,
Transit,6.849692,0.075,,,1.15,0.121,
Transit,20.053763,0.154,,,1.15,0.186,
Transit,30.092568,0.201,,,1.15,0.151,
Transit,5.535309,0.06,,,0.87,0.121,
Transit,16.725948,0.126,,,0.87,0.111,
Transit,1.897806,0.029,,,0.84,0.092,
Transit,3.282807,0.042,,,0.84,0.098,
Transit,5.028219,0.056,,,0.84,0.117,
Transit,12.125934,0.101,,,0.89,0.129,
Transit,19.986326,0.141,,,0.89,0.236,
Transit,4.920199,0.057,,,1.05,0.095,
Transit,14.172327,0.115,,,1.05,0.16,
Transit,12.509529,0.109,,,0.88,0.124,
Transit,27.014976,0.182,,,0.88,0.184,
Transit,16.092361,0.112,,,0.96,0.067,
Transit,28.906009,0.166,,,0.96,0.062,
Transit,20.09838,0.152,,,1.08,0.148,
Transit,62.784697,0.326,,,1.08,0.204,
Transit,105.599,0.4632,0.384,600,0.94,0.384,
Transit,3.930821,0.05,,,1.05,0.106,
Transit,7.630004,0.078,,,1.05,0.113,
Transit,5.629021,0.066,,,1.34,0.088,
Transit,13.391635,0.117,,,1.34,0.1,
Transit,5.262155,0.055,,,0.8,0.118,
Transit,12.162701,0.097,,,0.8,0.142,
Transit,12.904532,0.095,,,0.67,0.118,
Transit,31.200751,0.172,,,0.67,0.111,
Transit,22.597053,0.148,,,0.76,0.1,
Transit,45.348269,0.236,,,0.76,0.101,
Transit,10.043686,0.097,,,1.09,0.244,
Transit,15.163161,0.127,,,1.09,0.271,
Transit,12.31043,0.096,,,0.74,0.124,
Transit,25.193458,0.155,,,0.74,0.141,
Transit,6.791636,0.068,,,1.03,0.092,
Transit,11.837549,0.098,,,1.03,0.079,
Transit,3.173315,0.036,,,0.59,0.072,
Transit,13.297004,0.093,,,0.59,0.077,
Transit,3.244107,0.041,,,0.78,0.135,
Transit,14.51143,0.11,,,0.78,0.13,
Transit,21.08721,0.164,20.1,1200,1.29,1.24,13
Transit,6.738088,0.065,,,0.67,0.073,
Transit,13.060022,0.101,,,0.67,0.07,
Transit,7.416755,0.082,,,1.22,0.285,
Transit,20.485435,0.161,,,1.22,0.316,
Transit,5.341853,0.059,,,1.13,0.089,
Transit,10.423118,0.093,,,1.13,0.098,
Transit,9.182417,0.091,,,1.32,0.115,
Transit,14.613612,0.124,,,1.32,0.119,
Transit,8.005013,0.083,,,1.11,0.143,
Transit,12.130686,0.11,,,1.11,0.148,
Transit,7.054346,0.061,,,0.53,0.092,
Transit,34.989262,0.177,,,0.53,0.118,
Transit,42.994,,0.238,,0.85,0.312,
Transit,88.505,,0.056,,0.85,0.473,
Transit,22.250949,0.144,,,,0.219,
Transit,135.498527,0.48,,,,0.551,
Transit,4.081423,0.044,,,,0.083,
Transit,11.419412,0.087,,,,0.09,
Transit,14.425281,0.103,,,,0.086,
Transit,26.67569,0.155,,,,0.128,
Transit,58.034616,0.261,,,,0.169,
Transit,3.21346,0.0456,0.077,550,1.22,0.357,1.91
Transit,6.87349,0.08,2.2,2700,1.48,1.17,1.68
Transit,9.024389,0.087,,,,0.147,
Transit,17.340824,0.134,,,,0.133,
Transit,14.383035,0.122,,,,0.153,
Transit,47.318218,0.269,,,,0.192,
Transit,4.028751,0.051,,,,0.109,
Transit,6.124821,0.068,,,,0.139,
Transit,8.921099,0.087,,,,0.123,
Transit,11.242861,0.102,,,,0.13,
Transit,7.031462,0.076,,,,0.112,
Transit,54.280749,0.297,,,,0.156,
Transit,11.829851,0.102,,,,0.113,
Transit,14.751166,0.118,,,,0.153,
Transit,10.613839,0.095,,,,0.186,
Transit,29.726682,0.188,,,,0.416,
Transit,2.42629,,0.02,,1.07,0.128,11.82
Transit,4.62332,,0.009,,1.07,0.076,24.39
Transit,0.66931,,0.0002,,1,0.095,0.29
Radial Velocity,3000,,12.6,,1,,
Transit,2.46502,,0.002,,1.08,0.073,4.42
Transit,68.9584,,0.008,,0.92,0.106,8.88
Transit,1.8555577,0.02396,0.56,770,1.12,1.04,0.7
Transit,17.833648,0.1226,,132,1.21,0.253,
Transit,3.00516,0.038,,,0.83,0.168,
Transit,1.7208604,0.02897,0.941,1056,1.17,1.341,0.52
Transit,66.262,0.3553,0.211,,0.82,0.388,3.2
Transit Timing Variations,4.7,,0.011,,0.89,0.153,
Transit Timing Variations,7.171,,0.094,,0.89,0.269,
Transit Timing Variations,4.176,,0.377,,0.67,0.108,
Transit Timing Variations,8.708,,,,0.67,,
Transit Timing Variations,6.319,,0.183,,1,0.221,
Transit Timing Variations,12.209,,,,1,,
Transit Timing Variations,12.331,,0.035,,0.9,0.206,
Transit Timing Variations,15.943,,,,0.9,,
Transit,86.67856,,1.1,,0.98,1.2,
Transit,69.7546,0.37,2.5,,1.39,0.96,
Transit Timing Variations,675.47,1.68,7.3,,1.39,,
Transit,1.2137672,0.0116,,38.7,0.13,0.07,
Transit,0.45328509,0.006,,38.7,0.13,0.065,
Transit,1.865169,0.0154,,38.7,0.13,0.051,
Transit,86.647661,0.382,1.45,900,0.99,0.94,2.1
Transit,704.1984,1.219,,320,0.79,0.371,
Transit,7.8914483,0.082,0.43,,1.15,1.15,0.38
Transit,2.6843285,0.03585,0.595,725,0.85,1.192,0.459
Transit,3.3118644,0.044,1.03,,1.01,0.89,1.94
Radial Velocity,223.3,0.73,6.97,,1.01,,
Transit,3.79701816,0.0464,0.25,650,0.93,0.978,0.27
Transit,3.21751883,0.0414,0.34,880,0.91,1.09,0.26
Transit,10.290994,0.091,0.29,1100,0.96,1.23,0.16
Transit,3.52563254,0.0433,1.27,720,0.87,1.08,1.02
Transit,3.0240949,0.046,3.23,1950,1.32,1.219,5
Transit,35.968,0.2244,,,1.17,0.29,
Transit,110.979,0.4757,,,1.17,0.16,
Transit,6.803,0.0719,,,1.07,0.068,
Transit,8.703,0.0847,,,1.07,0.06,
Transit,11.922,0.1045,,,1.07,0.1,
Transit,52.501129,0.301,5.41,870,1.32,1.145,4.46
Radial Velocity,406.2,,2.43,870,1.32,,
Transit,5.33408384,0.0679,2.82,1870,1.46,1.45,1.13
Transit,12.8747099,0.1143,2.86,1240,1.2,1.13,2.4
Transit,8.6001536,0.0948,0.84,2070,1.54,1.99,0.131
Transit,64.00205,0.339,,618,0.73,0.24,
Transit,66.65062,0.288,,417,0.71,0.19,
Transit,35.23319,0.166,,145,0.54,0.1,
Transit,178.1396,0.563,,693,0.88,0.2,
Transit,3.2467293,0.0446,1,2250,1.12,1.09,0.93
Transit,101.11141,0.242,,261,0.57,0.17,
Transit,207.2482,0.64,,284,0.57,0.15,
Transit,112.3053,0.409,,342,0.61,0.12,
Transit,177.6693,0.495,,779,0.74,0.21,
Transit,3.6001053,0.04178,,35.7,0.76,0.036,
Transit,4.5458841,0.04881,,35.7,0.76,0.044,
Transit,6.189392,0.06,,35.7,0.76,0.047,
Transit,7.743493,0.0696,,35.7,0.76,0.049,
Transit,9.740486,0.0811,,35.7,0.76,0.066,
Transit,2.984151,,,90,0.18,0.14,
Transit,4.871229,,,90,0.18,0.22,
Transit,8.15275,,,90,0.18,0.11,
Transit,1.565409,,,120,0.22,0.13,
Transit,3.036179,,,120,0.22,0.1,
Transit,5.148921,,,120,0.22,0.12,
Transit,7.79430132,0.0769,1.37,,1,1.65,0.4
Transit,12.58242,,,,0.97,0.183,
Transit,33.6727,,,,0.97,0.247,
Transit,2.455239,0.03,0.505,333,0.59,0.96,0.8
Transit,28.454851,,,,1.35,0.548,
Transit,15.413135,,,,1.35,0.234,
Transit,7.51464,,,,1.35,0.075,
Transit,384.843,1.046,,,1.04,0.145,
Transit,240.503,0.7903,0.00063,,0.94,0.553,
Transit,33.60134,0.1968,6,855,0.9,0.808,14
Transit Timing Variations,57.011,0.2799,0.376,855,0.9,,
Transit,6.766589,0.067,,855,0.9,0.146,
Transit,49.532,0.2962,2,1500,1.05,0.27,
Transit,303.137,0.991,28,1500,1.05,0.411,
Transit,4.7779803,,5.94,,0.88,0.191,
Transit,9.6739283,,11.61,,0.88,0.28,
Transit,42.8961,,0.025,,0.88,0.182,5.08
Radial Velocity,982,,2.067,,0.88,,
Transit,7.2037945,,0.98,,0.55,0.243,
Transit,10.9129343,,0.72,,0.55,0.227,
Transit,2.576549,0.031,,,0.55,0.143,
Transit,18.596108,0.116,,,0.55,0.139,
Transit,3.5484657,0.0538,2.111,,1.37,1.426,0.4
Transit,7.81254,0.077,,,1.23,0.153,
Transit,9.37647,0.087,,,1.23,0.194,
Transit,45.154,0.2514,0.007,,1.04,0.633,0.03
Transit,85.312,0.384,0.013,,1.04,0.803,0.03
Transit,130.194,0.509,0.024,,1.04,0.865,0.046
Transit,7.8773565,,8.7,,0.54,0.187,
Transit,16.3850021,,10.41,,0.54,0.164,
Transit,36.445171,0.182,,,0.54,0.174,
Transit,18.6489525,,18.41,,0.98,0.258,
Transit,38.5583038,,15.74,,0.98,0.283,
Transit,9.751962,0.091,,,0.98,0.189,
Transit,8.0109434,,0.92,,0.51,0.187,
Transit,12.0717249,,0.37,,0.51,0.11,
